,User ID,Skill,Training,Background,Recognized,Target,Correct
249,ttJ0IFZj6ofNkXKH9LRAjBxI3M53,Expert,Trained,No-Music,1-5-3,1-5-3,True
250,ttJ0IFZj6ofNkXKH9LRAjBxI3M53,Expert,Trained,No-Music,1-5-8,1-5-8,True
251,ttJ0IFZj6ofNkXKH9LRAjBxI3M53,Expert,Trained,No-Music,1-5-1,1-5-1,True
252,ttJ0IFZj6ofNkXKH9LRAjBxI3M53,Expert,Trained,No-Music,1-5-3,1-3-5,False
253,ttJ0IFZj6ofNkXKH9LRAjBxI3M53,Expert,Trained,No-Music,1-4-1,1-4-1,True
254,ttJ0IFZj6ofNkXKH9LRAjBxI3M53,Expert,Trained,No-Music,1-5-8,1-5-8,True
255,ttJ0IFZj6ofNkXKH9LRAjBxI3M53,Expert,Trained,No-Music,1-3-2,1-3-2,True
256,ttJ0IFZj6ofNkXKH9LRAjBxI3M53,Expert,Trained,No-Music,1-3-5,1-3-5,True
257,ttJ0IFZj6ofNkXKH9LRAjBxI3M53,Expert,Trained,No-Music,1-2-3,1-2-3,True
258,ttJ0IFZj6ofNkXKH9LRAjBxI3M53,Expert,Trained,No-Music,1-5-1,1-5-1,True
259,ttJ0IFZj6ofNkXKH9LRAjBxI3M53,Expert,Trained,No-Music,1-5-3,1-5-3,True
260,ttJ0IFZj6ofNkXKH9LRAjBxI3M53,Expert,Trained,No-Music,1-4-1,1-4-1,True
261,ttJ0IFZj6ofNkXKH9LRAjBxI3M53,Expert,Trained,No-Music,1-2-3,1-2-3,True
262,ttJ0IFZj6ofNkXKH9LRAjBxI3M53,Expert,Trained,Music,1-2-3,1-2-3,True
263,ttJ0IFZj6ofNkXKH9LRAjBxI3M53,Expert,Trained,Music,1-5-8,1-5-8,True
264,ttJ0IFZj6ofNkXKH9LRAjBxI3M53,Expert,Trained,Music,1-3-2,1-3-2,True
265,ttJ0IFZj6ofNkXKH9LRAjBxI3M53,Expert,Trained,Music,1-3-5,1-3-5,True
266,ttJ0IFZj6ofNkXKH9LRAjBxI3M53,Expert,Trained,Music,1-3-2,1-3-2,True
267,ttJ0IFZj6ofNkXKH9LRAjBxI3M53,Expert,Trained,Music,1-2-3,1-2-3,True
268,ttJ0IFZj6ofNkXKH9LRAjBxI3M53,Expert,Trained,Music,1-5-1,1-5-1,True
269,ttJ0IFZj6ofNkXKH9LRAjBxI3M53,Expert,Trained,Music,1-5-3,1-5-3,True
270,ttJ0IFZj6ofNkXKH9LRAjBxI3M53,Expert,Trained,Music,1-5-3,1-5-3,True
271,ttJ0IFZj6ofNkXKH9LRAjBxI3M53,Expert,Trained,Music,1-4-1,1-4-1,True
272,ttJ0IFZj6ofNkXKH9LRAjBxI3M53,Expert,Trained,Music,1-5-1,1-5-1,True
273,ttJ0IFZj6ofNkXKH9LRAjBxI3M53,Expert,Trained,Music,1-3-5,1-3-5,True
274,ttJ0IFZj6ofNkXKH9LRAjBxI3M53,Expert,Trained,Music,1-5-8,1-5-8,True
275,ttJ0IFZj6ofNkXKH9LRAjBxI3M53,Expert,Trained,Music,1-4-1,1-4-1,True
276,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Untrained,No-Music,1-5-8,1-5-8,True
277,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Untrained,No-Music,1-4-1,1-4-1,True
278,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Untrained,No-Music,1-3-2,1-3-2,True
279,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Untrained,No-Music,1-2-3,1-2-3,True
280,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Untrained,No-Music,1-5-3,1-5-3,True
281,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Untrained,No-Music,1-3-2,1-3-2,True
282,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Untrained,No-Music,1-5-3,1-5-3,True
283,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Untrained,No-Music,1-2-3,1-2-3,True
284,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Untrained,No-Music,1-5-8,1-5-8,True
285,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Untrained,No-Music,1-3-5,1-3-5,True
286,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Untrained,No-Music,1-3-5,1-3-5,True
287,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Untrained,No-Music,1-5-1,1-5-1,True
288,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Untrained,No-Music,1-5-1,1-5-1,True
289,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Untrained,Music,1-5-8,1-5-8,True
290,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Untrained,Music,1-3-5,1-3-5,True
291,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Untrained,Music,1-5-1,1-5-1,True
292,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Untrained,Music,1-5-1,1-5-1,True
293,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Untrained,Music,1-3-2,1-3-2,True
294,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Untrained,Music,1-2-3,1-2-3,True
295,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Untrained,Music,1-5-3,1-5-3,True
296,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Untrained,Music,1-3-5,1-3-5,True
297,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Untrained,Music,1-5-3,1-5-3,True
298,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Untrained,Music,1-4-1,1-4-1,True
299,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Untrained,Music,1-2-3,1-2-3,True
300,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Untrained,Music,1-3-2,1-3-2,True
301,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Untrained,Music,1-5-8,1-5-8,True
302,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Untrained,Music,1-4-1,1-4-1,True
303,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,No-Music,1-5-3,1-5-3,True
304,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,No-Music,1-3-5,1-3-5,True
305,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,No-Music,1-5-1,1-5-1,True
306,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,No-Music,1-3-5,1-3-5,True
307,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,No-Music,1-5-8,1-5-8,True
308,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,No-Music,1-5-3,1-3-2,False
309,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,No-Music,1-3-2,1-3-2,True
310,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,No-Music,1-2-3,1-2-3,True
311,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,No-Music,1-2-3,1-2-3,True
312,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,No-Music,1-4-1,1-4-1,True
313,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,No-Music,1-4-1,1-4-1,True
314,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,No-Music,1-5-1,1-5-1,True
315,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,No-Music,1-5-3,1-5-3,True
316,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,No-Music,1-5-8,1-5-8,True
317,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,Music,1-3-5,1-3-5,True
318,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,Music,1-5-8,1-5-8,True
319,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,Music,1-2-3,1-2-3,True
320,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,Music,1-5-1,1-5-1,True
321,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,Music,1-4-1,1-4-1,True
322,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,Music,1-3-5,1-3-5,True
323,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,Music,1-2-3,1-2-3,True
324,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,Music,1-3-2,1-3-2,True
325,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,Music,1-3-2,1-3-2,True
326,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,Music,1-5-1,1-5-1,True
327,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,Music,1-5-3,1-5-3,True
328,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,Music,1-4-1,1-4-1,True
329,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,Music,1-5-3,1-5-3,True
330,iBaEkIBcrjVxmQYt2ynpOaMNNJi2,Expert,Trained,Music,1-5-8,1-5-8,True
331,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,No-Music,1-2-3,1-5-1,False
332,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,No-Music,1-5-8,1-5-8,True
333,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,No-Music,1-5-3,1-5-3,True
334,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,No-Music,1-5-3,1-5-3,True
335,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,No-Music,1-2-3,1-2-3,True
336,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,No-Music,1-4-1,1-4-1,True
337,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,No-Music,1-3-5,1-3-5,True
338,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,No-Music,1-5-8,1-5-8,True
339,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,No-Music,1-3-5,1-3-5,True
340,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,No-Music,1-2-3,1-3-2,False
341,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,No-Music,1-2-3,1-3-2,False
342,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,No-Music,1-3-5,1-4-1,False
343,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,No-Music,1-3-2,1-2-3,False
344,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,No-Music,1-4-1,1-5-1,False
345,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,Music,1-3-5,1-5-3,False
346,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,Music,1-5-8,1-5-8,True
347,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,Music,1-3-5,1-5-1,False
348,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,Music,1-2-3,1-2-3,True
349,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,Music,1-2-3,1-5-3,False
350,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,Music,1-2-3,1-2-3,True
351,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,Music,1-3-5,1-3-5,True
352,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,Music,1-5-8,1-5-8,True
353,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,Music,1-2-3,1-3-2,False
354,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,Music,1-3-5,1-5-1,False
355,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,Music,1-2-3,1-3-2,False
356,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,Music,1-3-5,1-3-5,True
357,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,Music,1-2-3,1-4-1,False
358,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Untrained,Music,1-2-3,1-4-1,False
359,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,No-Music,1-3-5,1-3-5,True
360,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,No-Music,1-2-3,1-2-3,True
361,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,No-Music,1-5-8,1-5-8,True
362,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,No-Music,1-5-8,1-5-1,False
363,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,No-Music,1-2-3,1-2-3,True
364,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,No-Music,1-2-3,1-3-2,False
365,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,No-Music,1-4-1,1-5-3,False
366,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,No-Music,1-5-8,1-5-3,False
367,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,No-Music,1-4-1,1-5-1,False
368,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,No-Music,1-3-5,1-3-5,True
369,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,No-Music,,1-3-2,False
370,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,No-Music,1-4-1,1-4-1,True
371,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,No-Music,1-3-2,1-4-1,False
372,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,No-Music,1-5-8,1-5-8,True
373,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,Music,1-4-1,1-3-2,False
374,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,Music,1-3-2,1-3-2,True
375,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,Music,1-4-1,1-5-8,False
376,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,Music,1-3-5,1-5-3,False
377,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,Music,1-4-1,1-5-1,False
378,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,Music,1-4-1,1-4-1,True
379,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,Music,1-3-5,1-5-3,False
380,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,Music,1-3-2,1-3-5,False
381,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,Music,1-5-8,1-5-8,True
382,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,Music,1-3-5,1-3-5,True
383,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,Music,1-2-3,1-2-3,True
384,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,Music,1-2-3,1-2-3,True
385,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,Music,1-5-8,1-5-1,False
386,CwOYmTC4P7QRzjbBXgVwRf11ccL2,Novice,Trained,Music,1-3-2,1-4-1,False
387,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,No-Music,1-4-1,1-4-1,True
388,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,No-Music,1-5-8,1-5-8,True
389,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,No-Music,1-5-1,1-5-1,True
390,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,No-Music,1-2-3,1-2-3,True
391,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,No-Music,1-3-2,1-3-2,True
392,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,No-Music,1-4-1,1-5-8,False
393,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,No-Music,,1-4-1,False
394,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,No-Music,1-5-1,1-5-3,False
395,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,No-Music,1-4-1,1-5-1,False
396,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,No-Music,,1-3-2,False
397,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,No-Music,,1-2-3,False
398,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,No-Music,,1-3-5,False
399,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,No-Music,,1-5-3,False
400,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,No-Music,1-5-8,1-3-5,False
401,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,Music,1-2-3,1-2-3,True
402,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,Music,1-5-1,1-5-1,True
403,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,Music,1-2-3,1-3-2,False
404,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,Music,1-5-8,1-5-8,True
405,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,Music,1-5-1,1-4-1,False
406,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,Music,1-3-2,1-3-2,True
407,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,Music,,1-5-3,False
408,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,Music,1-4-1,1-4-1,True
409,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,Music,1-3-5,1-3-5,True
410,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,Music,1-3-5,1-3-5,True
411,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,Music,,1-2-3,False
412,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,Music,1-3-5,1-5-8,False
413,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,Music,1-4-1,1-5-1,False
414,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Untrained,Music,1-4-1,1-5-3,False
415,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Trained,No-Music,,1-5-8,False
416,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Trained,No-Music,1-2-3,1-2-3,True
417,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Trained,No-Music,,1-3-5,False
418,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Trained,No-Music,,1-5-1,False
419,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Trained,No-Music,1-3-2,1-3-2,True
420,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Trained,No-Music,1-5-8,1-5-8,True
421,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Trained,No-Music,1-5-3,1-5-3,True
422,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Trained,No-Music,,1-4-1,False
423,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Trained,No-Music,,1-3-2,False
424,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Trained,No-Music,1-4-1,1-5-1,False
425,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Trained,No-Music,1-4-1,1-5-3,False
426,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Trained,No-Music,1-5-1,1-4-1,False
427,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Trained,No-Music,1-3-5,1-3-5,True
428,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Trained,No-Music,,1-2-3,False
429,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Trained,Music,,1-2-3,False
430,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Trained,Music,1-3-2,1-4-1,False
431,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Trained,Music,1-4-1,1-3-5,False
432,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Trained,Music,,1-5-3,False
433,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Trained,Music,1-3-2,1-3-2,True
434,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Trained,Music,1-4-1,1-4-1,True
435,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Trained,Music,1-5-8,1-5-8,True
436,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Trained,Music,1-5-8,1-5-8,True
437,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Trained,Music,1-5-1,1-5-1,True
438,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Trained,Music,1-3-5,1-5-1,False
439,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Trained,Music,1-4-1,1-3-2,False
440,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Trained,Music,,1-3-5,False
441,Jb1TNhPukqh2nEWGQvpAF4R5uQt2,Novice,Trained,Music,1-5-3,1-5-3,True
442,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,No-Music,,1-5-1,False
443,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,No-Music,,1-5-3,False
444,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,No-Music,1-4-1,1-5-8,False
445,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,No-Music,1-4-1,1-4-1,True
446,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,No-Music,1-3-2,1-3-2,True
447,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,No-Music,1-2-3,1-2-3,True
448,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,No-Music,1-2-3,1-2-3,True
449,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,No-Music,1-3-2,1-4-1,False
450,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,No-Music,,1-3-5,False
451,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,No-Music,1-4-1,1-3-2,False
452,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,No-Music,1-4-1,1-3-5,False
453,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,No-Music,,1-5-3,False
454,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,No-Music,1-5-8,1-5-8,True
455,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,No-Music,1-5-1,1-5-1,True
456,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,Music,1-5-1,1-5-1,True
457,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,Music,1-5-8,1-5-8,True
458,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,Music,,1-3-5,False
459,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,Music,1-4-1,1-4-1,True
460,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,Music,1-2-3,1-2-3,True
461,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,Music,1-3-2,1-3-2,True
462,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,Music,1-5-3,1-5-3,True
463,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,Music,1-5-1,1-5-1,True
464,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,Music,1-3-2,1-3-2,True
465,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,Music,1-3-5,1-3-5,True
466,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,Music,1-5-3,1-5-3,True
467,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,Music,1-5-8,1-5-8,True
468,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,Music,1-2-3,1-2-3,True
469,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Untrained,Music,1-4-1,1-4-1,True
470,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,No-Music,1-3-5,1-3-5,True
471,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,No-Music,1-5-1,1-5-1,True
472,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,No-Music,1-5-1,1-5-1,True
473,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,No-Music,1-5-3,1-5-3,True
474,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,No-Music,1-5-8,1-5-8,True
475,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,No-Music,1-3-5,1-3-5,True
476,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,No-Music,1-4-1,1-3-2,False
477,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,No-Music,,1-2-3,False
478,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,No-Music,1-2-3,1-5-3,False
479,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,No-Music,1-5-8,1-5-8,True
480,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,No-Music,1-2-3,1-2-3,True
481,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,No-Music,1-3-2,1-3-2,True
482,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,No-Music,1-4-1,1-4-1,True
483,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,No-Music,1-4-1,1-4-1,True
484,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,Music,1-4-1,1-5-1,False
485,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,Music,1-4-1,1-4-1,True
486,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,Music,1-5-8,1-5-8,True
487,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,Music,1-2-3,1-2-3,True
488,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,Music,1-3-5,1-3-5,True
489,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,Music,1-3-5,1-4-1,False
490,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,Music,1-4-1,1-2-3,False
491,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,Music,1-5-1,1-5-1,True
492,AzKqvJ3VNkYN9LgIoPiu8fehW6u2,Intermediate,Trained,Music,1-5-8,1-5-8,True
