,User ID,Skill,Background,Training,Success,Recognized pitch,Time,Semitones from target
3997,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.0834444444378217,-0.38542030410799555
3998,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.09727777775790956,-0.3722410044115563
3999,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.11138888888888888,-0.29180037152536187
4000,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.12488888886239793,-0.177086168869252
4001,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.13899999999337725,-0.19440030415016452
4002,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.15286111109786563,-0.20306386959688183
4003,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.16683333330684239,-0.13295408500867012
4004,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.18074999998013178,-0.09800537740812132
4005,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.1943611110912429,-0.08055744487621297
4006,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.20869444443119897,-0.0718400684027003
4007,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.22255555553568734,-0.06748302567897468
4008,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.23605555554231009,-0.06530491545381523
4009,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.25033333331346513,-0.13836353571365834
4010,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.2642499999867545,-0.17500878818578514
4011,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.2778055555290646,-0.11897755384870834
4012,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.29180555555555554,-0.015801020889185224
4013,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.30586111108462016,0.035557569672654665
4014,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.31958333333333333,0.061179842793869454
4015,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.3335555555423101,-0.000862049119234598
4016,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.34752777775128685,-0.10597585549236044
4017,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.3614166666401757,-0.08453821079638857
4018,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.37533333331346513,0.0013248950622610778
4019,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.38922222220235403,0.044097280188857724
4020,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.40274999999337724,-0.08334469382251797
4021,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.4170277777645323,-0.07323293522062357
4022,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.430472222202354,0.08306510997408623
4023,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.4446388888690207,0.08491477927207569
4024,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.45866666664679845,0.011052092094466559
4025,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.47255555553568734,-0.09998148098582504
4026,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.48647222220897673,-0.006356816302655943
4027,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.5003333333134651,0.11623493479299896
4028,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.5140277777777778,0.10150586384999372
4029,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.527972222202354,-0.12725132718226462
4030,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.5415833333134651,-0.16944001922272633
4031,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.5555833333068424,-0.040863944531437824
4032,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.5696666666534211,0.09911171169351007
4033,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.5835555555423101,0.018182363680324443
4034,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.5974166666467985,-0.09639303946406841
4035,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.6113611111044883,-0.15396635466326813
4036,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.6249722222155994,-0.03318263096873153
4037,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.6391111110978657,0.17995338355670754
4038,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.6530277777711551,0.1334215196748687
4039,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.6668611110912429,-0.11107388743805302
4040,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.6808611110846201,-0.16132967419108724
4041,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.6946388888690207,-0.03683830268513333
4042,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.7086111111111111,0.1011084409508598
4043,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.7224444444311989,0.019185435038139076
4044,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.7363055555356873,-0.1689101008916225
4045,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.749944444431199,-0.11593779487298406
4046,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.7641944444179535,0.06191775156904811
4047,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.7778055555290646,0.15016499579139975
4048,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.7915555555290646,0.11849364640790583
4049,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.8057499999801317,-0.04583171167200106
4050,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.8196666666534211,0.02059321411370263
4051,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.8332499999801318,0.20653318935331555
4052,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.8473333333267106,0.22225607404076442
4053,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.8613055555356873,-0.06596790558931787
4054,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.8750277777512868,-0.13869642948323957
4055,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.8889444444245762,0.050658478783923044
4056,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.9031111110912429,0.1445648979720815
4057,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.916777777771155,0.04103036132991633
4058,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.9307499999801317,-0.1578648749972018
4059,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.9446666666534211,-0.0351182292495551
4060,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.9584722222222222,0.10196167338683892
4061,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.9724444444311989,-0.054174557679914415
4062,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,0.9863333333200879,-0.20595193851049487
4063,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,47,1.0,-0.05897519729763445
4064,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.0,25.21309485364911
4065,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.0055118020751949385,25.21309485364911
4066,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.31252485993373363,16.807818235956006
4067,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.31803666200892855,10.366777343813581
4068,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.3237871194344188,6.006200713397035
4069,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.32940120237015524,3.190989498916366
4070,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.3350834725507686,1.8214118822803016
4071,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.3408112008901173,1.3454961186517025
4072,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.3464252838258538,1.10254049892324
4073,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.35214164763567934,0.9797720259650191
4074,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.35793756321990494,0.9180597640410184
4075,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.36348345891076456,0.8871209433084744
4076,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.3691770936344486,0.8716307742141325
4077,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.3749730092186742,0.9528503938997304
4078,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.38060982124055215,0.9933177606712249
4079,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.3862125396332179,1.0135160272698016
4080,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.39190617435690195,1.023606330460808
4081,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.39759980908058606,0.9400690556231623
4082,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.40324798563198716,0.898148770600784
4083,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.40896434944181276,0.877150501706403
4084,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.41463525507935534,0.8666418086701242
4085,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.4203175252599687,0.9503677661159742
4086,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.4261134408441943,0.9920793894471558
4087,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.4320230018320321,1.0128975747116442
4088,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.437477981205421,1.0232972871199237
4089,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.44317161592910503,1.0284948015539683
4090,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.4487743343217708,1.0310929737385095
4091,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.45452479174726096,0.9438308882551354
4092,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.4602070619278743,0.7264824564067212
4093,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.4657984157910169,0.28276161749207773
4094,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.4715034150442241,-0.024985013526162447
4095,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.47720841431097893,-0.34201497505561207
4096,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.48283386178978616,-0.4220220531325012
4097,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.488618412830941,-0.4621646746834216
4098,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.49423249576667744,-0.5632648883383737
4099,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.49986930778855543,-0.6140372616225562
4100,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.5055856715848334,-0.7196968045191454
4101,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.511302035394659,-0.6923062558947919
4102,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.5170411282770785,-0.6786272153427646
4103,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.5226438466697442,-0.6717917460276723
4104,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.5283374813934283,-0.6683750231775463
4105,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.5340311161171123,-0.7470106897769853
4106,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.5397133862977257,-0.7059362217488783
4107,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.5454865727958098,-0.6854354743040432
4108,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.5511233848176877,-0.6751941970364115
4109,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.5567601968395657,-0.6700758293783196
4110,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.5624992897219852,-0.7478649434562001
4111,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.5681701953595277,-0.7868909673112938
4112,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.5738411009970703,-0.8064370190291683
4113,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.5795461002638251,-0.7355534757172322
4114,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.5851374541134201,-0.7002202422543249
4115,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.5908992760819811,-0.7629984649966985
4116,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.5967520143680128,-0.7944731509452652
4117,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.6022297228275432,-0.810231978407721
4118,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.6079119930081565,-0.8181167746746425
4119,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.6136624504200991,-0.8220605198723803
4120,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.6192538042832416,-0.824032729416345
4121,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.6249928971656611,-0.9046114816575965
4122,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.6306978964324159,-0.8652637089046635
4123,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.6363688020699586,-0.8456233081426845
4124,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.6420283431644304,-0.9154537681603614
4125,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.6476424261001669,-0.9504749076398937
4126,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.653392883525657,-0.9680120798604008
4127,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.6590865182493412,-0.9767873323191196
4128,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.6646437784832715,-0.9012320934762243
4129,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.6704510586105679,-0.863577768360507
4130,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.6761333287911812,-0.924464954127096
4131,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.6818155989717946,-0.794225730792121
4132,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.6874978691524078,-0.4806391266457979
4133,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.6931119520881444,-0.40932395533525323
4134,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.6987714931961637,-0.37377623191032683
4135,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.7044878569924418,-0.3560297043120002
4136,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.710170127173055,-0.429060458344118
4137,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.7158410328105976,-0.3836214290550899
4138,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.7215460320773525,-0.2778051714496499
4139,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.7272283022579659,-0.14104739354443296
4140,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.7328992078955084,-0.07307149879935793
4141,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.7386837589366633,-0.039183378906002986
4142,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.7443205709585412,-0.10577898527673568
4143,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.7499460184373484,-0.13917310079353484
4144,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.7556851113197679,-0.07213799949567345
4145,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.761378746043452,-0.03871753570989256
4146,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.7670496516809946,-0.10554516440377171
4147,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.7727319218616079,-0.13905596423382605
4148,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.7785732956045689,-0.15583572014436697
4149,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.7840623686071699,-0.16423170087634986
4150,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.789778732403448,-0.08461434486839892
4151,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.7955405543720089,-0.04494255368504696
4152,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.8011432727646747,-0.10866943146537977
4153,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.806825542945288,-0.1406210539746766
4154,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.8124055322653598,-0.07285916305976059
4155,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.8182014478495854,-0.12267358450925059
4156,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.8238382598714633,-0.06391815789115896
4157,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.8294409782641291,-0.11818962280846534
4158,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.8352368938483546,-0.14538928858024036
4159,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.840919164028968,-0.07523380281629954
4160,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.8464991533490398,-0.12386428498002999
4161,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.8522950689332655,-0.23075080733927678
4162,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.8579773391138787,-0.20166689252906167
4163,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.8635459638908798,-0.10323594016237791
4164,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.8693418794751054,0.030666270314313238
4165,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.8749786914969834,0.012661775118061769
4166,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.8806382325914552,-0.16193044331020445
4167,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.8863091382289978,-0.24989129831475054
4168,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.8920482311114173,-0.1271946490200193
4169,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.897696407676366,-0.06617088366988355
4170,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.9034355005587855,-0.2017014241859414
4171,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.9091177707393988,-0.2698666601283435
4172,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.9147886763769414,-0.13710891426488558
4173,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.9204368529418901,0.013868557011797122
4174,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.9261645812812388,-0.07913046186923367
4175,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.9318013933031167,-0.20823092714628189
4176,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.9374722989406594,-0.27314398368257997
4177,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.9432000272800081,-0.13873498065726864
4178,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.9488822974606215,0.013062602378852262
4179,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.9545645676412348,-0.07953560504775226
4180,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.9603832123116018,-0.1260211028714977
4181,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.9658609207575846,-0.06558616531027184
4182,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.9715659200243394,-0.035447626543380295
4183,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.977486845555248,-0.020398009584781107
4184,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.9829645540012307,-0.17861998978258953
4185,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.9887377405128625,-0.17562561367456908
4186,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,0.9943404589055281,-0.09028422448208318
4187,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,49,1.0,-0.047770772459735156
4188,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,45,0.0,-6.9663092439425185
4189,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,45,0.19044670922635132,-3.84106171176947
4190,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,45,0.20249547575276938,-2.263036170268201
4191,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,45,0.21421087723086357,-1.656061491505497
4192,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,45,0.2261405848276722,-1.3603722625851447
4193,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,45,0.23804648062720454,-1.021504390077979
4194,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,45,0.2502619297061704,-0.6570369803961782
4195,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,45,0.26171540147099775,-0.3436162449263449
4196,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,45,0.2736927326339729,-0.12144165112104588
4197,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,45,0.2856462520280578,-0.07855227704586554
4198,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,45,0.29755214782759015,-0.12343338967724549
4199,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,45,0.30933898466912724,-0.14591765329396367
4200,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,45,0.3212925040632121,-0.02357064440106882
4201,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,45,0.3331983998627444,0.03728014353889364
4202,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,45,0.34505667206772433,0.0007941533213298158
4203,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,45,0.357081626825252,-0.017477717878406906
4204,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,45,0.3689398990302319,-0.02662089028917336
4205,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,45,0.38089341842431673,0.0357604389847026
4206,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,45,0.39318030289511136,0.06686701392169425
4207,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,45,0.4047052100233815,0.015625119228502626
4208,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,45,0.41658729402563766,-0.010052816156118638
4209,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,45,0.4289932374544275,-0.022906080204187163
4210,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,45,0.44039908562470237,0.037611262944786006
4211,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,45,0.452328793221511,0.06779078936051519
4212,4skkbqCgsCUeDAYAwThCrw5UMRG2,Expert,Music,Untrained,True,45,0.46406800646849555,0.08286084668466032
